Model_Name,Video_ID,Subject Consistency,Aesthetic Quality,Image Quality,Background Consistency,Dynamic Degree,Interaction Quality,Perspectivity,Instruction Following,Semantic Alignment,Action Following,Flow Score,Depth Accuracy,Trajectory Accuracy,Photometric Consistency,Motion Smoothness,JEPA Similarity
FlowWAMAdaptiveSeed1Train200,move_pillbottle_pad_episode000047,0.8228592325001955,0.410124272108078,0.589436415684076,0.9104766845703125,0.34391013447728536,0.8,1.0,1.0,0.874512,,0.1503844214025649,1.0,0.32239193224653645,0.21175265801527973,0.7230199679209994,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000003,0.8055509135127068,0.37032070755958557,0.377814033885061,0.887286376953125,0.32987549124284826,0.8,0.8,1.0,0.960938,,0.2654257014178126,1.0,0.5047241396191315,0.12817837552343414,0.7819905080888135,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000008,0.8750837791711092,0.3682243525981903,0.46657958678257316,0.9299163818359375,0.23940403248554204,0.6,0.8,0.4,0.950684,,0.10907991767116053,1.0,0.40796494835267055,0.302030255279865,0.6961540805727774,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000014,0.7955777440220118,0.36685845255851746,0.42519108360196334,0.8914215087890625,0.31384212574863696,0.8,1.0,1.0,0.881348,,0.27840849630066156,0.9835557638068606,0.24445586723454252,0.10852061288806791,0.7340412481704679,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000028,0.8605317525565624,0.3834417760372162,0.45542228486802844,0.9074005126953125,0.2676261615357414,0.8,1.0,1.0,0.943359,,0.13686424751596377,0.9857333312742569,0.3192833015127038,0.31355724127748624,0.7012461863358251,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000039,0.8850696235895157,0.3587120473384857,0.43252873055728863,0.9064178466796875,0.23154206274837036,0.6,0.8,0.4,0.942871,,0.15469713141495228,1.0,0.5713761198413864,0.157776652837783,0.7588390039759992,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_playingcard_away_episode000041,0.843670754507184,0.36747628450393677,0.44456832085126713,0.9057098388671875,0.2731683490700329,0.8,0.8,1.0,0.939453,,0.14479167877732702,1.0,1.0,0.29058695849204813,0.7661499676539911,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000016,0.8344916451722384,0.4170621633529663,0.4314728710975176,0.9148681640625,0.34038247539183597,0.6,0.8,0.4,0.871094,,0.17833519484189556,0.9897353471602826,0.5397757869486464,0.21253991708476921,0.7764436304610063,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000019,0.8993411622941494,0.38470911979675293,0.32608602641541284,0.9495635986328125,0.2792349585144551,0.6,0.8,0.6,0.936035,,0.07009157044800358,0.9700783867789214,0.4449503108630734,0.31671923789163015,0.6337996226395664,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000030,0.8483214396983385,0.34394386410713196,0.36518012058587723,0.8992462158203125,0.36395591120979215,0.6,0.8,0.6,0.954102,,0.1693568378822701,1.0,0.5088363440544378,0.20958905175836676,0.7224247034120941,0.9723806381225586
