Model_Name,Video_ID,Subject Consistency,Aesthetic Quality,Image Quality,Background Consistency,Dynamic Degree,Interaction Quality,Perspectivity,Instruction Following,Semantic Alignment,Action Following,Flow Score,Depth Accuracy,Trajectory Accuracy,Photometric Consistency,Motion Smoothness,JEPA Similarity
FlowWAMAdaptiveSeed4Train200,move_playingcard_away_episode000014,0.8012232054024935,0.3929353952407837,0.41719668235307855,0.8879302978515625,0.32287700079914705,0.8,1.0,1.0,0.892578,,0.24201414596872856,0.9842620019043946,0.22577960542419348,0.10448600204323534,0.8008662275194239,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_playingcard_away_episode000028,0.8618852846324444,0.36744213104248047,0.4459818164213204,0.903106689453125,0.2798345521902558,0.6,0.8,0.6,0.946289,,0.1381468617112347,0.9958560773389099,0.2294022617124394,0.2986099979309938,0.7578860139254923,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_playingcard_away_episode000039,0.8820554882287979,0.39830976724624634,0.436509481123936,0.910009765625,0.27569433376874714,0.6,0.8,0.4,0.913574,,0.14550791534610188,1.0,0.7327556665198023,0.18886298677432875,0.8105000241772206,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_playingcard_away_episode000041,0.8445345658808947,0.37538695335388184,0.4319633578076775,0.906951904296875,0.3092472636907768,0.8,0.8,1.0,0.923828,,0.1496350266570065,1.0,0.921941547951241,0.24714036245747226,0.8123625583040504,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000016,0.8379263069480658,0.4201711118221283,0.4222889813081718,0.926580810546875,0.34455937921762203,0.6,0.8,0.4,0.868164,,0.1760408816217009,0.9883228709652147,0.46844862192196607,0.2079143243209636,0.7872585161416917,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000019,0.8953193444758654,0.39597368240356445,0.3123338932461209,0.9531585693359375,0.2729897694824009,0.6,0.8,0.6,0.936523,,0.06945051021115171,0.9493620692512595,0.559480099867822,0.2776637500004927,0.6527413563319152,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000030,0.8485021527856589,0.3586411774158478,0.36272447821534715,0.8857086181640625,0.3624444508576482,0.6,0.8,0.4,0.950684,,0.16997076192934632,1.0,0.5904440201693837,0.20243026005115722,0.7506775231429725,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000031,0.8651102423667908,0.4223048985004425,0.3893884639975465,0.9345428466796875,0.35855021533610887,0.8,1.0,1.0,0.915039,,0.1168710640301295,0.9927957122495962,0.37418612620551234,0.284196937978235,0.7442189483579693,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000034,0.8630425188690424,0.40167972445487976,0.4011805117571795,0.9457855224609375,0.3467568372521927,0.6,0.8,0.6,0.955078,,0.1559132076244532,0.99467901384302,0.27764723160522836,0.20110456237464905,0.7293437640108118,0.972022533416748
FlowWAMAdaptiveSeed4Train200,move_stapler_pad_episode000048,0.7977341141551733,0.37969547510147095,0.3991484992886767,0.9006134033203125,0.3953961823691543,0.6,0.8,0.4,0.882812,,0.2412283410899446,0.9933842439975411,0.49375826112498167,0.12290712740464144,0.7854959317838317,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000000,0.7876384533941746,0.35034114122390747,0.47168209005285194,0.8851531982421875,0.3113400730440959,0.8,1.0,1.0,0.948242,,0.15416938715662046,0.9824375534857652,0.7673911979243159,0.17938397017330385,0.722922902632376,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000003,0.777343875169754,0.352580189704895,0.48152551486168377,0.8293975830078125,0.2943219842974803,0.6,0.8,0.6,0.841797,,0.29641329406610284,0.9807308114167249,0.7562050227639888,0.12117621301822137,0.7845875212981411,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000014,0.8469050481915474,0.40185490250587463,0.6203235484935619,0.900341796875,0.2776273355742634,0.8,1.0,1.0,0.8125,,0.1336211220986844,1.0,0.5542664121016302,0.2550093838615199,0.6828379385604284,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000023,0.8577607326209545,0.3727256655693054,0.5762710910373263,0.9063385009765625,0.2624989769989107,0.8,1.0,1.0,0.876953,,0.1139863241666881,1.0,0.6360699074754003,0.29765495701447353,0.7173177343871513,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000037,0.8012311369180679,0.31039729714393616,0.4388163448851785,0.9046875,0.2784973555231328,0.8,1.0,1.0,0.872559,,0.18399069404204524,0.9804365455427525,0.36885005140255545,0.1410359807675719,0.7407929515261709,0.972022533416748
FlowWAMAdaptiveSeed4Train200,open_laptop_episode000047,0.7968277730047703,0.3945738971233368,0.49563915535255715,0.889373779296875,0.31721570436817476,0.8,1.0,1.0,0.892578,,0.18315048402914286,0.9721382478967288,0.7736818916140402,0.16950139433771652,0.8542625647935965,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000003,0.8693849228322506,0.4245014786720276,0.4796259696395309,0.9235748291015625,0.40115756013492854,0.8,1.0,1.0,0.982422,,0.44363444022521725,1.0,1.0,0.07674193671436651,0.8030110396051575,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000017,0.8502748344093561,0.4482559561729431,0.6140621642124505,0.9355865478515625,0.42593101100652914,0.8,1.0,0.2,0.98877,,0.41556428617984,1.0,0.5692465854016743,0.08031787168958808,0.8156971247929051,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000018,0.8567013934254646,0.38153076171875,0.4593335610848886,0.94095458984375,0.410045965180862,0.8,1.0,1.0,0.908691,,0.47393479500082303,1.0,0.24430900279042445,0.06871507767040845,0.8143566038767183,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000019,0.8719533871859312,0.4576837420463562,0.5814767112260983,0.9186798095703125,0.3814280165530305,0.8,1.0,0.4,0.978516,,0.34091779443890446,1.0,1.0,0.08149319372791737,0.7709762533546526,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000037,0.8569711428135633,0.4154619872570038,0.5900527638564875,0.920489501953125,0.3985596507597829,0.8,1.0,0.4,0.948242,,0.3639572523216184,1.0,1.0,0.07881855850882084,0.7495135225364347,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_diverse_bottles_episode000049,0.8593206282705068,0.4252665042877197,0.540119514465332,0.9237640380859375,0.4090774230855663,0.8,1.0,1.0,0.884277,,0.4165255994883153,1.0,1.0,0.08269491995529206,0.7694580764160073,0.972022533416748
